Wd,Ld,Wl,Ll,W9,L9,Vbias,I_tail,I_rama,Va,Vx,Vy
0.59,2.297,1.951,1.753,3.364,6.288,0.8,9.66136e-07,4.8308e-07,0.625547,2.37048,2.37048
0.59,2.297,1.951,1.753,3.364,6.288,0.85,1.53152e-06,7.65772e-07,0.586147,2.32072,2.32072
0.59,2.297,1.951,1.753,3.364,6.288,0.9,2.25368e-06,1.12685e-06,0.546531,2.2704,2.2704
0.59,2.297,1.951,1.753,3.364,6.288,0.95,3.13239e-06,1.5662e-06,0.506714,2.21957,2.21957
0.59,2.297,1.951,1.753,3.364,6.288,1,4.16509e-06,2.08255e-06,0.466737,2.16834,2.16834
0.59,2.297,1.951,1.753,3.364,6.288,1.05,5.34691e-06,2.67346e-06,0.426695,2.11692,2.11692
0.59,2.297,1.951,1.753,3.364,6.288,1.1,6.66013e-06,3.33007e-06,0.387021,2.06591,2.06591
0.59,2.297,1.951,1.753,3.364,6.288,1.15,7.97886e-06,3.98943e-06,0.350842,2.01937,2.01937
0.59,2.297,1.951,1.753,3.364,6.288,1.2,9.09166e-06,4.54583e-06,0.322493,1.98289,1.98289
0.59,2.297,1.951,1.753,3.364,6.288,1.25,1.0011e-05,5.00552e-06,0.3003,1.95433,1.95433
0.59,2.297,1.951,1.753,3.364,6.288,1.3,1.07919e-05,5.39593e-06,0.282202,1.93104,1.93104
0.59,2.297,1.951,1.753,3.364,6.288,1.35,1.14692e-05,5.7346e-06,0.267,1.91147,1.91147
0.59,2.297,1.951,1.753,3.364,6.288,1.4,1.20658e-05,6.03288e-06,0.253959,1.89468,1.89468
0.59,2.297,1.951,1.753,3.364,6.288,1.45,1.25972e-05,6.29859e-06,0.242597,1.88005,1.88005
0.59,2.297,1.951,1.753,3.364,6.288,1.5,1.30748e-05,6.5374e-06,0.232576,1.86715,1.86715
0.59,2.297,1.951,1.753,3.364,6.288,1.55,1.35071e-05,6.75355e-06,0.223655,1.85566,1.85566
0.59,2.297,1.951,1.753,3.364,6.288,1.6,1.39007e-05,6.95037e-06,0.215648,1.84535,1.84535
0.59,2.297,1.951,1.753,3.364,6.288,1.65,1.42609e-05,7.13046e-06,0.208415,1.83604,1.83604
0.59,2.297,1.951,1.753,3.364,6.288,1.7,1.45919e-05,7.29595e-06,0.201843,1.82758,1.82758
0.59,2.297,1.951,1.753,3.364,6.288,1.75,1.48972e-05,7.44859e-06,0.195844,1.81985,1.81985
0.59,2.297,1.951,1.753,3.364,6.288,1.8,1.51796e-05,7.58981e-06,0.190345,1.81277,1.81277
0.59,2.297,1.951,1.753,3.364,6.288,1.85,1.54417e-05,7.72085e-06,0.185286,1.80625,1.80625
0.59,2.297,1.951,1.753,3.364,6.288,1.9,1.56855e-05,7.84274e-06,0.180615,1.80023,1.80023
0.59,2.297,1.951,1.753,3.364,6.288,1.95,1.59127e-05,7.95637e-06,0.176292,1.79466,1.79466
0.59,2.297,1.951,1.753,3.364,6.288,2,1.6125e-05,8.06252e-06,0.17228,1.78949,1.78949
0.59,2.297,1.951,1.753,3.364,6.288,2.05,1.63237e-05,8.16186e-06,0.168547,1.78469,1.78469
0.59,2.297,1.951,1.753,3.364,6.288,2.1,1.651e-05,8.25498e-06,0.165068,1.7802,1.7802
0.59,2.297,1.951,1.753,3.364,6.288,2.15,1.66848e-05,8.3424e-06,0.161819,1.77601,1.77601
0.59,2.297,1.951,1.753,3.364,6.288,2.2,1.68492e-05,8.42458e-06,0.158779,1.7721,1.7721
0.59,2.297,1.951,1.753,3.364,6.288,2.25,1.70038e-05,8.50192e-06,0.15593,1.76843,1.76843
0.59,2.297,1.951,1.753,3.364,6.288,2.3,1.71496e-05,8.5748e-06,0.153257,1.76498,1.76498
0.59,2.297,1.951,1.753,3.364,6.288,2.35,1.72871e-05,8.64354e-06,0.150746,1.76174,1.76174
0.59,2.297,1.951,1.753,3.364,6.288,2.4,1.74169e-05,8.70844e-06,0.148383,1.7587,1.7587
1.506,1.024,0.973,1.605,0.375,3.461,0.4,8.76717e-11,4.76438e-11,0.998103,2.80738,2.80738
1.506,1.024,0.973,1.605,0.375,3.461,0.45,3.20563e-10,1.64013e-10,0.964534,2.76,2.76
1.506,1.024,0.973,1.605,0.375,3.461,0.5,1.11448e-09,5.60906e-10,0.931575,2.71082,2.71082
1.506,1.024,0.973,1.605,0.375,3.461,0.55,3.60422e-09,1.80573e-09,0.899875,2.66162,2.66162
1.506,1.024,0.973,1.605,0.375,3.461,0.6,1.06122e-08,5.30973e-09,0.869846,2.61341,2.61341
1.506,1.024,0.973,1.605,0.375,3.461,0.65,2.74616e-08,1.37346e-08,0.842333,2.56786,2.56786
1.506,1.024,0.973,1.605,0.375,3.461,0.7,6.09455e-08,3.04768e-08,0.818138,2.52605,2.52605
1.506,1.024,0.973,1.605,0.375,3.461,0.75,1.16946e-07,5.84775e-08,0.797329,2.48775,2.48775
1.506,1.024,0.973,1.605,0.375,3.461,0.8,1.99156e-07,9.95825e-08,0.779442,2.45215,2.45215
1.506,1.024,0.973,1.605,0.375,3.461,0.85,3.09274e-07,1.54642e-07,0.763879,2.41848,2.41848
1.506,1.024,0.973,1.605,0.375,3.461,0.9,4.47757e-07,2.23884e-07,0.750102,2.38613,2.38613
1.506,1.024,0.973,1.605,0.375,3.461,0.95,6.14461e-07,3.07236e-07,0.73769,2.35468,2.35468
1.506,1.024,0.973,1.605,0.375,3.461,1,8.0901e-07,4.0451e-07,0.726327,2.32383,2.32383
1.506,1.024,0.973,1.605,0.375,3.461,1.05,1.03096e-06,5.15484e-07,0.715782,2.29338,2.29338
1.506,1.024,0.973,1.605,0.375,3.461,1.1,1.27984e-06,6.39927e-07,0.705885,2.2632,2.2632
1.506,1.024,0.973,1.605,0.375,3.461,1.15,1.5552e-06,7.77603e-07,0.696511,2.2332,2.2332
1.506,1.024,0.973,1.605,0.375,3.461,1.2,1.85651e-06,9.2826e-07,0.687566,2.20336,2.20336
1.506,1.024,0.973,1.605,0.375,3.461,1.25,2.18322e-06,1.09161e-06,0.678982,2.17364,2.17364
1.506,1.024,0.973,1.605,0.375,3.461,1.3,2.53458e-06,1.2673e-06,0.670705,2.14404,2.14404
1.506,1.024,0.973,1.605,0.375,3.461,1.35,2.90952e-06,1.45476e-06,0.662702,2.11461,2.11461
1.506,1.024,0.973,1.605,0.375,3.461,1.4,3.30595e-06,1.65298e-06,0.654964,2.08544,2.08544
1.506,1.024,0.973,1.605,0.375,3.461,1.45,3.71918e-06,1.85959e-06,0.647523,2.05679,2.05679
1.506,1.024,0.973,1.605,0.375,3.461,1.5,4.13987e-06,2.06994e-06,0.640478,2.02916,2.02916
1.506,1.024,0.973,1.605,0.375,3.461,1.55,4.55727e-06,2.27864e-06,0.633925,2.00305,2.00305
1.506,1.024,0.973,1.605,0.375,3.461,1.6,4.96557e-06,2.48279e-06,0.627867,1.9786,1.9786
1.506,1.024,0.973,1.605,0.375,3.461,1.65,5.3632e-06,2.6816e-06,0.622256,1.9557,1.9557
1.506,1.024,0.973,1.605,0.375,3.461,1.7,5.75003e-06,2.87502e-06,0.617034,1.93418,1.93418
1.506,1.024,0.973,1.605,0.375,3.461,1.75,6.12634e-06,3.06317e-06,0.612153,1.91389,1.91389
1.506,1.024,0.973,1.605,0.375,3.461,1.8,6.49246e-06,3.24623e-06,0.607571,1.89472,1.89472
1.506,1.024,0.973,1.605,0.375,3.461,1.85,6.8487e-06,3.42435e-06,0.603255,1.87655,1.87655
1.506,1.024,0.973,1.605,0.375,3.461,1.9,7.19538e-06,3.59769e-06,0.599178,1.85929,1.85929
1.506,1.024,0.973,1.605,0.375,3.461,1.95,7.53278e-06,3.76639e-06,0.595317,1.84287,1.84287
1.506,1.024,0.973,1.605,0.375,3.461,2,7.86116e-06,3.93058e-06,0.591653,1.82721,1.82721
1.506,1.024,0.973,1.605,0.375,3.461,2.05,8.18075e-06,4.09038e-06,0.588168,1.81226,1.81226
1.506,1.024,0.973,1.605,0.375,3.461,2.1,8.49178e-06,4.24589e-06,0.584849,1.79798,1.79798
1.506,1.024,0.973,1.605,0.375,3.461,2.15,8.79448e-06,4.39724e-06,0.581684,1.78431,1.78431
1.506,1.024,0.973,1.605,0.375,3.461,2.2,9.08902e-06,4.54451e-06,0.578661,1.77122,1.77122
1.506,1.024,0.973,1.605,0.375,3.461,2.25,9.37561e-06,4.68781e-06,0.57577,1.75868,1.75868
1.506,1.024,0.973,1.605,0.375,3.461,2.3,9.65443e-06,4.82722e-06,0.573004,1.74664,1.74664
1.506,1.024,0.973,1.605,0.375,3.461,2.35,9.92566e-06,4.96283e-06,0.570354,1.73509,1.73509
1.506,1.024,0.973,1.605,0.375,3.461,2.4,1.01895e-05,5.09473e-06,0.567815,1.72399,1.72399
0.287,2.581,1.607,3.564,1.492,2.833,0.4,2.7129e-10,1.39343e-10,0.936903,2.74837,2.74837
0.287,2.581,1.607,3.564,1.492,2.833,0.45,1.01431e-09,5.10791e-10,0.899848,2.69627,2.69627
0.287,2.581,1.607,3.564,1.492,2.833,0.5,3.61731e-09,1.81229e-09,0.861784,2.64275,2.64275
0.287,2.581,1.607,3.564,1.492,2.833,0.55,1.20565e-08,6.032e-09,0.822456,2.58855,2.58855
0.287,2.581,1.607,3.564,1.492,2.833,0.6,3.69031e-08,1.84557e-08,0.781171,2.53324,2.53324
0.287,2.581,1.607,3.564,1.492,2.833,0.65,1.00726e-07,5.03676e-08,0.7369,2.47511,2.47511
0.287,2.581,1.607,3.564,1.492,2.833,0.7,2.3728e-07,1.18645e-07,0.689283,2.41278,2.41278
0.287,2.581,1.607,3.564,1.492,2.833,0.75,4.80319e-07,2.40165e-07,0.638628,2.34563,2.34563
0.287,2.581,1.607,3.564,1.492,2.833,0.8,8.53498e-07,4.26754e-07,0.585388,2.27385,2.27385
0.287,2.581,1.607,3.564,1.492,2.833,0.85,1.36864e-06,6.84323e-07,0.530105,2.19833,2.19833
0.287,2.581,1.607,3.564,1.492,2.833,0.9,2.02886e-06,1.01444e-06,0.473366,2.12023,2.12023
0.287,2.581,1.607,3.564,1.492,2.833,0.95,2.83181e-06,1.41591e-06,0.415731,2.04062,2.04062
0.287,2.581,1.607,3.564,1.492,2.833,1,3.76793e-06,1.88397e-06,0.357906,1.96066,1.96066
0.287,2.581,1.607,3.564,1.492,2.833,1.05,4.76235e-06,2.38118e-06,0.303667,1.88564,1.88564
0.287,2.581,1.607,3.564,1.492,2.833,1.1,5.55437e-06,2.77719e-06,0.264263,1.83113,1.83113
0.287,2.581,1.607,3.564,1.492,2.833,1.15,6.13702e-06,3.06851e-06,0.236965,1.79336,1.79336
0.287,2.581,1.607,3.564,1.492,2.833,1.2,6.59397e-06,3.29699e-06,0.216411,1.76492,1.76492
0.287,2.581,1.607,3.564,1.492,2.833,1.25,6.96797e-06,3.48399e-06,0.200088,1.74233,1.74233
0.287,2.581,1.607,3.564,1.492,2.833,1.3,7.28262e-06,3.64131e-06,0.186675,1.72376,1.72376
0.287,2.581,1.607,3.564,1.492,2.833,1.35,7.55253e-06,3.77627e-06,0.175388,1.70813,1.70813
0.287,2.581,1.607,3.564,1.492,2.833,1.4,7.78746e-06,3.89373e-06,0.16572,1.69474,1.69474
0.287,2.581,1.607,3.564,1.492,2.833,1.45,7.99429e-06,3.99715e-06,0.157322,1.68311,1.68311
0.287,2.581,1.607,3.564,1.492,2.833,1.5,8.17808e-06,4.08904e-06,0.149945,1.67289,1.67289
0.287,2.581,1.607,3.564,1.492,2.833,1.55,8.34263e-06,4.17132e-06,0.143408,1.66383,1.66383
0.287,2.581,1.607,3.564,1.492,2.833,1.6,8.49092e-06,4.24546e-06,0.137569,1.65574,1.65574
0.287,2.581,1.607,3.564,1.492,2.833,1.65,8.62531e-06,4.31266e-06,0.13232,1.64847,1.64847
0.287,2.581,1.607,3.564,1.492,2.833,1.7,8.74768e-06,4.37384e-06,0.127573,1.64189,1.64189
0.287,2.581,1.607,3.564,1.492,2.833,1.75,8.85958e-06,4.42979e-06,0.123261,1.63591,1.63591
0.287,2.581,1.607,3.564,1.492,2.833,1.8,8.96228e-06,4.48114e-06,0.119325,1.63046,1.63046
0.287,2.581,1.607,3.564,1.492,2.833,1.85,9.05686e-06,4.52843e-06,0.11572,1.62546,1.62546
0.287,2.581,1.607,3.564,1.492,2.833,1.9,9.14422e-06,4.57211e-06,0.112406,1.62086,1.62086
0.287,2.581,1.607,3.564,1.492,2.833,1.95,9.22513e-06,4.61257e-06,0.109351,1.61662,1.61662
0.287,2.581,1.607,3.564,1.492,2.833,2,9.30024e-06,4.65012e-06,0.106525,1.61271,1.61271
0.287,2.581,1.607,3.564,1.492,2.833,2.05,9.37012e-06,4.68506e-06,0.103906,1.60907,1.60907
0.287,2.581,1.607,3.564,1.492,2.833,2.1,9.43527e-06,4.71764e-06,0.101473,1.6057,1.6057
0.287,2.581,1.607,3.564,1.492,2.833,2.15,9.49613e-06,4.74807e-06,0.0992072,1.60255,1.60255
0.287,2.581,1.607,3.564,1.492,2.833,2.2,9.55306e-06,4.77653e-06,0.0970939,1.59962,1.59962
0.287,2.581,1.607,3.564,1.492,2.833,2.25,9.60641e-06,4.80321e-06,0.0951191,1.59688,1.59688
0.287,2.581,1.607,3.564,1.492,2.833,2.3,9.65647e-06,4.82824e-06,0.0932707,1.59432,1.59432
0.287,2.581,1.607,3.564,1.492,2.833,2.35,9.7035e-06,4.85175e-06,0.0915382,1.59191,1.59191
0.287,2.581,1.607,3.564,1.492,2.833,2.4,9.74775e-06,4.87388e-06,0.089912,1.58966,1.58966
1.391,1.214,0.722,0.287,2.243,5.842,0.4,2.5205e-10,1.29895e-10,0.963471,2.89112,2.89112
1.391,1.214,0.722,0.287,2.243,5.842,0.45,9.34506e-10,4.71077e-10,0.92892,2.84284,2.84284
1.391,1.214,0.722,0.287,2.243,5.842,0.5,3.29015e-09,1.64892e-09,0.894933,2.79475,2.79475
1.391,1.214,0.722,0.287,2.243,5.842,0.55,1.078e-08,5.39409e-09,0.861759,2.74761,2.74761
1.391,1.214,0.722,0.287,2.243,5.842,0.6,3.2269e-08,1.61393e-08,0.829523,2.70193,2.70193
1.391,1.214,0.722,0.287,2.243,5.842,0.65,8.55863e-08,4.27997e-08,0.798901,2.65903,2.65903
1.391,1.214,0.722,0.287,2.243,5.842,0.7,1.95736e-07,9.78774e-08,0.770849,2.62027,2.62027
1.391,1.214,0.722,0.287,2.243,5.842,0.75,3.86804e-07,1.93416e-07,0.74562,2.58566,2.58566
1.391,1.214,0.722,0.287,2.243,5.842,0.8,6.75697e-07,3.37868e-07,0.722818,2.55434,2.55434
1.391,1.214,0.722,0.287,2.243,5.842,0.85,1.0713e-06,5.35673e-07,0.701911,2.52541,2.52541
1.391,1.214,0.722,0.287,2.243,5.842,0.9,1.57674e-06,7.88401e-07,0.68244,2.49814,2.49814
1.391,1.214,0.722,0.287,2.243,5.842,0.95,2.19209e-06,1.09608e-06,0.664051,2.47201,2.47201
1.391,1.214,0.722,0.287,2.243,5.842,1,2.91605e-06,1.45806e-06,0.646478,2.44663,2.44663
1.391,1.214,0.722,0.287,2.243,5.842,1.05,3.7469e-06,1.87349e-06,0.629522,2.42173,2.42173
1.391,1.214,0.722,0.287,2.243,5.842,1.1,4.68273e-06,2.34141e-06,0.613035,2.39712,2.39712
1.391,1.214,0.722,0.287,2.243,5.842,1.15,5.72148e-06,2.86078e-06,0.596911,2.37266,2.37266
1.391,1.214,0.722,0.287,2.243,5.842,1.2,6.86065e-06,3.43036e-06,0.581075,2.34828,2.34828
1.391,1.214,0.722,0.287,2.243,5.842,1.25,8.09641e-06,4.04824e-06,0.565486,2.32395,2.32395
1.391,1.214,0.722,0.287,2.243,5.842,1.3,9.41982e-06,4.70994e-06,0.55017,2.29976,2.29976
1.391,1.214,0.722,0.287,2.243,5.842,1.35,1.08015e-05,5.40079e-06,0.535357,2.2761,2.2761
1.391,1.214,0.722,0.287,2.243,5.842,1.4,1.21744e-05,6.08722e-06,0.521585,2.2539,2.2539
1.391,1.214,0.722,0.287,2.243,5.842,1.45,1.34848e-05,6.74244e-06,0.509162,2.2337,2.2337
1.391,1.214,0.722,0.287,2.243,5.842,1.5,1.47228e-05,7.36145e-06,0.497969,2.21539,2.21539
1.391,1.214,0.722,0.287,2.243,5.842,1.55,1.58929e-05,7.94645e-06,0.487816,2.19868,2.19868
1.391,1.214,0.722,0.287,2.243,5.842,1.6,1.7001e-05,8.50051e-06,0.478533,2.18334,2.18334
1.391,1.214,0.722,0.287,2.243,5.842,1.65,1.80527e-05,9.02635e-06,0.469991,2.16915,2.16915
1.391,1.214,0.722,0.287,2.243,5.842,1.7,1.90526e-05,9.52631e-06,0.46209,2.15599,2.15599
1.391,1.214,0.722,0.287,2.243,5.842,1.75,2.00047e-05,1.00024e-05,0.45475,2.14371,2.14371
1.391,1.214,0.722,0.287,2.243,5.842,1.8,2.09125e-05,1.04563e-05,0.447904,2.13223,2.13223
1.391,1.214,0.722,0.287,2.243,5.842,1.85,2.1779e-05,1.08895e-05,0.441501,2.12146,2.12146
1.391,1.214,0.722,0.287,2.243,5.842,1.9,2.26068e-05,1.13034e-05,0.435495,2.11134,2.11134
1.391,1.214,0.722,0.287,2.243,5.842,1.95,2.33983e-05,1.16991e-05,0.429848,2.1018,2.1018
1.391,1.214,0.722,0.287,2.243,5.842,2,2.41555e-05,1.20778e-05,0.424529,2.09279,2.09279
1.391,1.214,0.722,0.287,2.243,5.842,2.05,2.48805e-05,1.24403e-05,0.419509,2.08428,2.08428
1.391,1.214,0.722,0.287,2.243,5.842,2.1,2.55749e-05,1.27875e-05,0.414764,2.07621,2.07621
1.391,1.214,0.722,0.287,2.243,5.842,2.15,2.62404e-05,1.31202e-05,0.410272,2.06857,2.06857
1.391,1.214,0.722,0.287,2.243,5.842,2.2,2.68783e-05,1.34392e-05,0.406016,2.06131,2.06131
1.391,1.214,0.722,0.287,2.243,5.842,2.25,2.74901e-05,1.37451e-05,0.401978,2.05442,2.05442
1.391,1.214,0.722,0.287,2.243,5.842,2.3,2.8077e-05,1.40385e-05,0.398143,2.04786,2.04786
1.391,1.214,0.722,0.287,2.243,5.842,2.35,2.864e-05,1.432e-05,0.394498,2.04162,2.04162
1.391,1.214,0.722,0.287,2.243,5.842,2.4,2.91804e-05,1.45902e-05,0.39103,2.03568,2.03568
0.619,0.694,2.94,1.916,3.991,0.714,0.4,1.40157e-09,7.04484e-10,0.929537,2.73202,2.73202
0.619,0.694,2.94,1.916,3.991,0.714,0.45,5.37554e-09,2.69148e-09,0.892101,2.67762,2.67762
0.619,0.694,2.94,1.916,3.991,0.714,0.5,1.99489e-08,9.97837e-09,0.853735,2.62126,2.62126
0.619,0.694,2.94,1.916,3.991,0.714,0.55,7.02174e-08,3.51133e-08,0.814002,2.56289,2.56289
0.619,0.694,2.94,1.916,3.991,0.714,0.6,2.29926e-07,1.14969e-07,0.772228,2.50043,2.50043
0.619,0.694,2.94,1.916,3.991,0.714,0.65,6.86591e-07,3.43305e-07,0.726818,2.4282,2.4282
0.619,0.694,2.94,1.916,3.991,0.714,0.7,1.80721e-06,9.03617e-07,0.675837,2.33942,2.33942
0.619,0.694,2.94,1.916,3.991,0.714,0.75,4.06706e-06,2.03354e-06,0.618588,2.23074,2.23074
0.619,0.694,2.94,1.916,3.991,0.714,0.8,7.8447e-06,3.92235e-06,0.55553,2.10477,2.10477
0.619,0.694,2.94,1.916,3.991,0.714,0.85,1.33048e-05,6.65243e-06,0.487734,1.96748,1.96748
0.619,0.694,2.94,1.916,3.991,0.714,0.9,2.04118e-05,1.02059e-05,0.41666,1.82467,1.82467
0.619,0.694,2.94,1.916,3.991,0.714,0.95,2.89094e-05,1.44547e-05,0.344498,1.682,1.682
0.619,0.694,2.94,1.916,3.991,0.714,1,3.76444e-05,1.88222e-05,0.278826,1.55444,1.55444
0.619,0.694,2.94,1.916,3.991,0.714,1.05,4.41547e-05,2.20773e-05,0.233662,1.46799,1.46799
0.619,0.694,2.94,1.916,3.991,0.714,1.1,4.86376e-05,2.43188e-05,0.203998,1.41177,1.41177
0.619,0.694,2.94,1.916,3.991,0.714,1.15,5.1961e-05,2.59805e-05,0.182645,1.37157,1.37157
0.619,0.694,2.94,1.916,3.991,0.714,1.2,5.45575e-05,2.72787e-05,0.166299,1.34096,1.34096
0.619,0.694,2.94,1.916,3.991,0.714,1.25,5.66574e-05,2.83287e-05,0.153279,1.31668,1.31668
0.619,0.694,2.94,1.916,3.991,0.714,1.3,5.83983e-05,2.91992e-05,0.14261,1.29684,1.29684
0.619,0.694,2.94,1.916,3.991,0.714,1.35,5.98689e-05,2.99345e-05,0.133683,1.28029,1.28029
0.619,0.694,2.94,1.916,3.991,0.714,1.4,6.11297e-05,3.05649e-05,0.126088,1.26624,1.26624
0.619,0.694,2.94,1.916,3.991,0.714,1.45,6.22238e-05,3.11119e-05,0.11954,1.25415,1.25415
0.619,0.694,2.94,1.916,3.991,0.714,1.5,6.31828e-05,3.15914e-05,0.113832,1.24363,1.24363
0.619,0.694,2.94,1.916,3.991,0.714,1.55,6.40304e-05,3.20152e-05,0.108811,1.2344,1.2344
0.619,0.694,2.94,1.916,3.991,0.714,1.6,6.47852e-05,3.23926e-05,0.104358,1.22621,1.22621
0.619,0.694,2.94,1.916,3.991,0.714,1.65,6.54615e-05,3.27308e-05,0.100382,1.21892,1.21892
0.619,0.694,2.94,1.916,3.991,0.714,1.7,6.6071e-05,3.30355e-05,0.0968106,1.21237,1.21237
0.619,0.694,2.94,1.916,3.991,0.714,1.75,6.66228e-05,3.33114e-05,0.0935859,1.20646,1.20646
0.619,0.694,2.94,1.916,3.991,0.714,1.8,6.71248e-05,3.35624e-05,0.0906604,1.20111,1.20111
0.619,0.694,2.94,1.916,3.991,0.714,1.85,6.75831e-05,3.37915e-05,0.0879953,1.19624,1.19624
0.619,0.694,2.94,1.916,3.991,0.714,1.9,6.8003e-05,3.40015e-05,0.0855583,1.19179,1.19179
0.619,0.694,2.94,1.916,3.991,0.714,1.95,6.83891e-05,3.41945e-05,0.0833222,1.18771,1.18771
0.619,0.694,2.94,1.916,3.991,0.714,2,6.8745e-05,3.43725e-05,0.0812642,1.18395,1.18395
0.619,0.694,2.94,1.916,3.991,0.714,2.05,6.9074e-05,3.4537e-05,0.0793649,1.18049,1.18049
0.619,0.694,2.94,1.916,3.991,0.714,2.1,6.93788e-05,3.46894e-05,0.0776074,1.17729,1.17729
0.619,0.694,2.94,1.916,3.991,0.714,2.15,6.96619e-05,3.4831e-05,0.0759774,1.17432,1.17432
0.619,0.694,2.94,1.916,3.991,0.714,2.2,6.99254e-05,3.49627e-05,0.0744624,1.17156,1.17156
0.619,0.694,2.94,1.916,3.991,0.714,2.25,7.0171e-05,3.50855e-05,0.0730514,1.169,1.169
0.619,0.694,2.94,1.916,3.991,0.714,2.3,7.04005e-05,3.52002e-05,0.0717349,1.1666,1.1666
0.619,0.694,2.94,1.916,3.991,0.714,2.35,7.06151e-05,3.53075e-05,0.0705046,1.16436,1.16436
0.619,0.694,2.94,1.916,3.991,0.714,2.4,7.08162e-05,3.54081e-05,0.0693529,1.16227,1.16227
1.352,0.597,0.471,0.372,0.363,7.885,0.4,4.28634e-11,2.53615e-11,1.03416,2.89316,2.89316
1.352,0.597,0.471,0.372,0.363,7.885,0.45,1.54092e-10,8.09059e-11,1.00132,2.8512,2.8512
1.352,0.597,0.471,0.372,0.363,7.885,0.5,5.28526e-10,2.68058e-10,0.968762,2.80601,2.80601
1.352,0.597,0.471,0.372,0.363,7.885,0.55,1.6839e-09,8.45705e-10,0.937665,2.7614,2.7614
1.352,0.597,0.471,0.372,0.363,7.885,0.6,4.86423e-09,2.43589e-09,0.908712,2.71896,2.71896
1.352,0.597,0.471,0.372,0.363,7.885,0.65,1.23016e-08,6.1547e-09,0.882816,2.68023,2.68023
1.352,0.597,0.471,0.372,0.363,7.885,0.7,2.67224e-08,1.33654e-08,0.860553,2.64646,2.64646
1.352,0.597,0.471,0.372,0.363,7.885,0.75,5.0448e-08,2.52286e-08,0.841741,2.61761,2.61761
1.352,0.597,0.471,0.372,0.363,7.885,0.8,8.49528e-08,4.24816e-08,0.825811,2.59288,2.59288
1.352,0.597,0.471,0.372,0.363,7.885,0.85,1.30949e-07,6.54804e-08,0.812164,2.5713,2.5713
1.352,0.597,0.471,0.372,0.363,7.885,0.9,1.88669e-07,9.43415e-08,0.800296,2.55209,2.55209
1.352,0.597,0.471,0.372,0.363,7.885,0.95,2.58115e-07,1.29065e-07,0.789811,2.53463,2.53463
1.352,0.597,0.471,0.372,0.363,7.885,1,3.39196e-07,1.69607e-07,0.780413,2.5185,2.5185
1.352,0.597,0.471,0.372,0.363,7.885,1.05,4.318e-07,2.1591e-07,0.771878,2.50338,2.50338
1.352,0.597,0.471,0.372,0.363,7.885,1.1,5.35809e-07,2.67915e-07,0.764036,2.48903,2.48903
1.352,0.597,0.471,0.372,0.363,7.885,1.15,6.51106e-07,3.25565e-07,0.756762,2.47529,2.47529
1.352,0.597,0.471,0.372,0.363,7.885,1.2,7.77576e-07,3.888e-07,0.749956,2.46203,2.46203
1.352,0.597,0.471,0.372,0.363,7.885,1.25,9.15095e-07,4.57561e-07,0.743543,2.44915,2.44915
1.352,0.597,0.471,0.372,0.363,7.885,1.3,1.06353e-06,5.31778e-07,0.737463,2.43658,2.43658
1.352,0.597,0.471,0.372,0.363,7.885,1.35,1.22271e-06,6.11371e-07,0.73167,2.42426,2.42426
1.352,0.597,0.471,0.372,0.363,7.885,1.4,1.39243e-06,6.96229e-07,0.726128,2.41215,2.41215
1.352,0.597,0.471,0.372,0.363,7.885,1.45,1.57232e-06,7.86175e-07,0.720809,2.40023,2.40023
1.352,0.597,0.471,0.372,0.363,7.885,1.5,1.76166e-06,8.80843e-07,0.715701,2.38851,2.38851
1.352,0.597,0.471,0.372,0.363,7.885,1.55,1.95866e-06,9.79346e-07,0.710817,2.37703,2.37703
1.352,0.597,0.471,0.372,0.363,7.885,1.6,2.15965e-06,1.07984e-06,0.706203,2.36595,2.36595
1.352,0.597,0.471,0.372,0.363,7.885,1.65,2.36026e-06,1.18014e-06,0.701907,2.35543,2.35543
1.352,0.597,0.471,0.372,0.363,7.885,1.7,2.55795e-06,1.27899e-06,0.69793,2.34551,2.34551
1.352,0.597,0.471,0.372,0.363,7.885,1.75,2.75189e-06,1.37596e-06,0.694241,2.33616,2.33616
1.352,0.597,0.471,0.372,0.363,7.885,1.8,2.94188e-06,1.47095e-06,0.690805,2.32731,2.32731
1.352,0.597,0.471,0.372,0.363,7.885,1.85,3.12789e-06,1.56396e-06,0.68759,2.31893,2.31893
1.352,0.597,0.471,0.372,0.363,7.885,1.9,3.30996e-06,1.65499e-06,0.684572,2.31097,2.31097
1.352,0.597,0.471,0.372,0.363,7.885,1.95,3.48814e-06,1.74409e-06,0.681729,2.30337,2.30337
1.352,0.597,0.471,0.372,0.363,7.885,2,3.66249e-06,1.83126e-06,0.679043,2.29613,2.29613
1.352,0.597,0.471,0.372,0.363,7.885,2.05,3.83305e-06,1.91654e-06,0.676499,2.2892,2.2892
1.352,0.597,0.471,0.372,0.363,7.885,2.1,3.99986e-06,1.99994e-06,0.674085,2.28256,2.28256
1.352,0.597,0.471,0.372,0.363,7.885,2.15,4.16297e-06,2.0815e-06,0.671789,2.2762,2.2762
1.352,0.597,0.471,0.372,0.363,7.885,2.2,4.32242e-06,2.16122e-06,0.669603,2.2701,2.2701
1.352,0.597,0.471,0.372,0.363,7.885,2.25,4.47826e-06,2.23914e-06,0.667518,2.26423,2.26423
1.352,0.597,0.471,0.372,0.363,7.885,2.3,4.63052e-06,2.31527e-06,0.665527,2.25859,2.25859
